season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,away_team_raw,home_team_norm,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources
2025,7,2025-10-11T18:00:00Z,20251011_1800_gustavus_adolphus_st_olaf,401776746,St. Olaf,Gustavus Adolphus,St. Olaf,Gustavus Adolphus,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401776746, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'St. Olaf', 'away_team': 'Gustavus Adolphus', 'venue': 'Klein Field at Manitou', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_wisconsin_oshkosh_wisconsin_stout,401774178,Wisconsin-Stout,Wisconsin-Oshkosh,Wisconsin-stout,Wisconsin-oshkosh,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774178, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Wisconsin-Stout', 'away_team': 'Wisconsin-Oshkosh', 'venue': 'Don and Nona Williams Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_northwest_missouri_st_central_missouri,401773641,Central Missouri,Northwest Missouri St,Central Missouri,Northwest Missouri St,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773641, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Central Missouri', 'away_team': 'Northwest Missouri St', 'venue': 'Audrey J. Walton Stadium at Vernon Kennedy Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_concordia_university_st_paul_augustana_university_sd,401773771,Augustana University (SD),Concordia University St Paul,Augustana University (sd),Concordia University St Paul,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773771, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Augustana University (SD)', 'away_team': 'Concordia University St Paul', 'venue': 'Kirkeby-Over Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_central_connecticut_robert_morris,401767744,Robert Morris,Central Connecticut,Robert Morris,Central Connecticut,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767744, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Robert Morris', 'away_team': 'Central Connecticut', 'venue': 'Joe Walton Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_wilson_ferrum,401773108,Ferrum,Wilson,Ferrum,Wilson,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773108, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Ferrum', 'away_team': 'Wilson', 'venue': 'W.B. Adams Stadium', 'conference_game': False}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_loras_college_nebraska_wesleyan,401773181,Nebraska Wesleyan,Loras College,Nebraska Wesleyan,Loras College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773181, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Nebraska Wesleyan', 'away_team': 'Loras College', 'venue': 'Abel Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_concordia_moorhead_hamline_university,401776763,Hamline University,Concordia Moorhead,Hamline University,Concordia Moorhead,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401776763, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Hamline University', 'away_team': 'Concordia Moorhead', 'venue': 'Klas Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_millsaps_rhodes_college,401774464,Rhodes College,Millsaps,Rhodes College,Millsaps,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774464, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Rhodes College', 'away_team': 'Millsaps', 'venue': 'Crain Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_northwestern_oklahoma_state_henderson_state,401773373,Henderson State,Northwestern Oklahoma State,Henderson State,Northwestern Oklahoma State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773373, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Henderson State', 'away_team': 'Northwestern Oklahoma State', 'venue': 'Ruggles Field at Carpenter-Haygood Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_lakeland_concordia_wisconsin,401777031,Concordia-Wisconsin,Lakeland,Concordia-wisconsin,Lakeland,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777031, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Concordia-Wisconsin', 'away_team': 'Lakeland', 'venue': 'Tomasini Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_waynesburg_grove_city_college,401777282,Grove City College,Waynesburg,Grove City College,Waynesburg,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777282, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Grove City College', 'away_team': 'Waynesburg', 'venue': 'Robert E. Thorn Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_west_virginia_state_concord_university,401773661,Concord University,West Virginia State,Concord University,West Virginia State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773661, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Concord University', 'away_team': 'West Virginia State', 'venue': 'Callaghan Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_beloit_lake_forest_college,401766690,Lake Forest College,Beloit,Lake Forest College,Beloit,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766690, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Lake Forest College', 'away_team': 'Beloit', 'venue': 'Farwell Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_mckendree_southwest_baptist,401773418,Southwest Baptist,McKendree,Southwest Baptist,Mckendree,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773418, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Southwest Baptist', 'away_team': 'McKendree', 'venue': 'Plaster Sports Complex', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_rockford_aurora,401777014,Aurora,Rockford,Aurora,Rockford,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777014, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Aurora', 'away_team': 'Rockford', 'venue': 'Vago Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_michigan_tech_davenport,401773456,Davenport,Michigan Tech,Davenport,Michigan Tech,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773456, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Davenport', 'away_team': 'Michigan Tech', 'venue': 'Farmers Insurance Athletic Complex', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_westminster_pa_washington_and_jefferson,401777289,Washington & Jefferson,Westminster (PA),Washington And Jefferson,Westminster (pa),,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777289, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Washington & Jefferson', 'away_team': 'Westminster (PA)', 'venue': 'Cameron Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_grinnell_knox_college,401766689,Knox College,Grinnell,Knox College,Grinnell,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766689, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Knox College', 'away_team': 'Grinnell', 'venue': 'Harley Knosher Bowl', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_roanoke_college_bridgewater_va,401778026,Bridgewater (VA),Roanoke College,Bridgewater (va),Roanoke College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401778026, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Bridgewater (VA)', 'away_team': 'Roanoke College', 'venue': 'Jopson Athletic Complex', 'conference_game': False}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_edward_waters_kentucky_state,401774020,Kentucky State,Edward Waters,Kentucky State,Edward Waters,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774020, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Kentucky State', 'away_team': 'Edward Waters', 'venue': 'Alumni Stadium (KY)', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_newberry_greeneville,401773958,Greeneville,Newberry,Greeneville,Newberry,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773958, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Greeneville', 'away_team': 'Newberry', 'venue': 'Pioneer Field (TN)', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_post_university_bentley,401777977,Bentley,Post University,Bentley,Post University,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777977, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Bentley', 'away_team': 'Post University', 'venue': 'Bentley University Football Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_lyoncoll_mcmurry,401774459,McMurry,LYONCOLL,Mcmurry,Lyoncoll,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774459, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'McMurry', 'away_team': 'LYONCOLL', 'venue': 'Wilford Moore Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_university_of_charleston_wv_wheeling,401773651,Wheeling,University Of Charleston (WV),Wheeling,University Of Charleston (wv),,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773651, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Wheeling', 'away_team': 'University Of Charleston (WV)', 'venue': 'Bishop Schmitt Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_wisconsin_platteville_wisconsin_river_falls,401774185,Wisconsin-River Falls,Wisconsin-Platteville,Wisconsin-river Falls,Wisconsin-platteville,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774185, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Wisconsin-River Falls', 'away_team': 'Wisconsin-Platteville', 'venue': 'David Smith Stadium at Ramer Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_mary_hardin_baylor_hardin_simmons,401773252,Hardin-Simmons,Mary Hardin-Baylor,Hardin-simmons,Mary Hardin-baylor,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773252, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Hardin-Simmons', 'away_team': 'Mary Hardin-Baylor', 'venue': 'Shelton Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_wheaton_illinois_wesleyan,401774376,Illinois Wesleyan,Wheaton,Illinois Wesleyan,Wheaton,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774376, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Illinois Wesleyan', 'away_team': 'Wheaton', 'venue': 'Tucci Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_washington_university_st_louis_carthage,401774370,Carthage,Washington University (St. Louis),Carthage,Washington University (st. Louis),,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774370, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Carthage', 'away_team': 'Washington University (St. Louis)', 'venue': 'Art Keller Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_fort_valley_state_benedict_college,401773990,Benedict College,Fort Valley State,Benedict College,Fort Valley State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773990, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Benedict College', 'away_team': 'Fort Valley State', 'venue': 'Charlie W. Johnson Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_austin_hendrix_college,401774453,Hendrix College,Austin,Hendrix College,Austin,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774453, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Hendrix College', 'away_team': 'Austin', 'venue': 'Young-Wise Memorial Stadium', 'conference_game': False}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_wisconsin_whitewater_wisconsin_stevens_pt,401774191,Wisconsin-Stevens Pt,Wisconsin-Whitewater,Wisconsin-stevens Pt,Wisconsin-whitewater,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774191, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Wisconsin-Stevens Pt', 'away_team': 'Wisconsin-Whitewater', 'venue': 'Community Stadium at Goerke Park', 'conference_game': True}}"
2025,7,2025-10-11T18:30:00Z,20251011_1830_dubuque_wartburg,401773176,Wartburg,Dubuque,Wartburg,Dubuque,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773176, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:30:00Z', 'home_team': 'Wartburg', 'away_team': 'Dubuque', 'venue': 'Walston-Hoover Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:30:00Z,20251011_1830_massachusetts_kent_state,401762837,Kent State,Massachusetts,Kent State,Massachusetts,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401762837, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:30:00Z', 'home_team': 'Kent State', 'away_team': 'Massachusetts', 'venue': 'Dix Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:30:00Z,20251011_1830_emory_and_henry_college_mars_hill,401773946,Mars Hill,Emory & Henry College,Mars Hill,Emory And Henry College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773946, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:30:00Z', 'home_team': 'Mars Hill', 'away_team': 'Emory & Henry College', 'venue': 'Meares Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:30:00Z,20251011_1830_heidelberg_marietta,401777192,Marietta,Heidelberg,Marietta,Heidelberg,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777192, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:30:00Z', 'home_team': 'Marietta', 'away_team': 'Heidelberg', 'venue': 'Don Drumm Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:30:00Z,20251011_1830_furman_western_carolina,401767567,Western Carolina,Furman,Western Carolina,Furman,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767567, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:30:00Z', 'home_team': 'Western Carolina', 'away_team': 'Furman', 'venue': 'E. J. Whitmire Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_arkansas_tech_east_central_ok,401773336,East Central (OK),Arkansas Tech,East Central (ok),Arkansas Tech,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773336, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'East Central (OK)', 'away_team': 'Arkansas Tech', 'venue': 'Koi Ishto Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_lincoln_ca_alcorn_state,401767372,Alcorn State,Lincoln (CA),Alcorn State,Lincoln (ca),,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767372, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Alcorn State', 'away_team': 'Lincoln (CA)', 'venue': 'Jack Spinks Stadium', 'conference_game': False}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_northern_iowa_south_dakota_state,401767537,South Dakota State,Northern Iowa,South Dakota State,Northern Iowa,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767537, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'South Dakota State', 'away_team': 'Northern Iowa', 'venue': 'Dana J. Dykhouse Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_north_carolina_central_florida_aandm,401767413,Florida A&M,North Carolina Central,Florida Aandm,North Carolina Central,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767413, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Florida A&M', 'away_team': 'North Carolina Central', 'venue': 'Bragg Memorial Stadium', 'conference_game': False}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_ripon_cornell_college_ia,401766691,Cornell College (IA),Ripon,Cornell College (ia),Ripon,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766691, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Cornell College (IA)', 'away_team': 'Ripon', 'venue': 'Van Metre Field at Ash Park', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_idaho_state_montana_state,401767084,Montana State,Idaho State,Montana State,Idaho State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767084, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Montana State', 'away_team': 'Idaho State', 'venue': 'Bobcat Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_st_john_fisher_university_hartwick,401774040,Hartwick,St John Fisher University,Hartwick,St John Fisher University,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774040, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Hartwick', 'away_team': 'St John Fisher University', 'venue': 'Wright Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_southern_virginia_brevard_college,401774212,Brevard College,Southern Virginia,Brevard College,Southern Virginia,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774212, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Brevard College', 'away_team': 'Southern Virginia', 'venue': 'Brevard Memorial Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_william_paterson_college_of_new_jersey,401774323,College Of New Jersey,William Paterson,College Of New Jersey,William Paterson,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774323, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'College Of New Jersey', 'away_team': 'William Paterson', 'venue': 'Lions Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_north_park_carroll_university_wi,401774361,Carroll University (WI),North Park,Carroll University (wi),North Park,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774361, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Carroll University (WI)', 'away_team': 'North Park', 'venue': 'Schneider Stadium', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_black_hills_state_western_colorado,401773884,Western Colorado,Black Hills State,Western Colorado,Black Hills State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773884, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Western Colorado', 'away_team': 'Black Hills State', 'venue': 'Mountaineer Bowl', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_missouri_western_nebraska_kearney,401773629,Nebraska-Kearney,Missouri Western,Nebraska-kearney,Missouri Western,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773629, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Nebraska-Kearney', 'away_team': 'Missouri Western', 'venue': 'Ron & Carol Cope Stadium at Foster Field', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_jamestown_college_minot_state,401773754,Minot State,Jamestown College,Minot State,Jamestown College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773754, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Minot State', 'away_team': 'Jamestown College', 'venue': 'Herb Parker Stadium', 'conference_game': False}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_minnesota_state_moorhead_university_of_mary,401773747,University of Mary,Minnesota State Moorhead,University Of Mary,Minnesota State Moorhead,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773747, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'University of Mary', 'away_team': 'Minnesota State Moorhead', 'venue': 'MDU Resources Community Bowl', 'conference_game': True}}"
2025,7,2025-10-11T19:00:00Z,20251011_1900_washburn_pittsburg_st,401773644,Pittsburg St,Washburn,Pittsburg St,Washburn,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773644, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T19:00:00Z', 'home_team': 'Pittsburg St', 'away_team': 'Washburn', 'venue': 'Carnie Smith Stadium', 'conference_game': True}}"
